DateTime , Elasped_Time(sec) , CH 5 , CH 6 , CH 7 , CH 8 , CH 8-2 , CH 8-3 , CH 9 , CH 10 
2020-05-07 03-23-22 ,5668,88.3,139.9,0,1149.97,4602.79,24344.99,4.48,0
2020-05-07 03-23-23 ,5669,84.1,140.6,0,1153.19,4606.01,24348.21,3.22,0
2020-05-07 03-23-24 ,5670,83.6,140.1,0,1156.44,4609.26,24351.46,3.25,0
2020-05-07 03-23-25 ,5671,82.3,140.1,0,1160.62,4613.44,24355.64,4.18,0
2020-05-07 03-23-26 ,5672,84.6,139.3,0,1165.98,4618.8,24361,5.36,0
2020-05-07 03-23-27 ,5673,83.5,140.1,0,1170.33,4623.15,24365.35,4.35,0
2020-05-07 03-23-28 ,5674,83.9,140.2,0,1174.78,4627.6,24369.8,4.45,0
2020-05-07 03-23-29 ,5675,83.1,140.3,0,1178.55,4631.37,24373.57,3.77,0
2020-05-07 03-23-30 ,5676,82,139.4,0,1183.42,4636.24,24378.44,4.87,0
2020-05-07 03-23-31 ,5677,82.5,139.4,0,1190.16,4642.98,24385.18,6.74,0
2020-05-07 03-23-32 ,5678,85.2,139.9,0,1194.79,4647.61,24389.81,4.63,0
2020-05-07 03-23-33 ,5679,86.6,139.7,0,1200.33,4653.15,24395.35,5.54,0
2020-05-07 03-23-34 ,5680,86.1,139.7,0,1205.12,4657.94,24400.14,4.79,0
2020-05-07 03-23-35 ,5681,89.7,139.3,0,1210.5,4663.32,24405.52,5.38,0
2020-05-07 03-23-36 ,5682,86.3,140.1,0,1215.55,4668.37,24410.57,5.05,0
2020-05-07 03-23-37 ,5683,88.7,139.9,0,1219.95,4672.77,24414.97,4.4,0
2020-05-07 03-23-38 ,5684,90.4,140.4,0,1223.42,4676.24,24418.44,3.47,0
2020-05-07 03-23-39 ,5685,89.4,140,0,1227.13,4679.95,24422.15,3.71,0
2020-05-07 03-23-40 ,5686,88.7,140.2,0,1231.45,4684.27,24426.47,4.32,0
2020-05-07 03-23-41 ,5687,84.2,140.1,0,1234.18,4687,24429.2,2.73,0
2020-05-07 03-23-42 ,5688,87,140.2,0,1238.25,4691.07,24433.27,4.07,0
2020-05-07 03-23-43 ,5689,82.9,139.9,0,1242.28,4695.1,24437.3,4.03,0
2020-05-07 03-23-44 ,5690,86.9,139.5,0,1247.79,4700.61,24442.81,5.51,0
2020-05-07 03-23-45 ,5691,82.6,139.9,0,1252.6,4705.42,24447.62,4.81,0
2020-05-07 03-23-46 ,5692,83.4,139.9,0,1257.83,4710.65,24452.85,5.23,0
2020-05-07 03-23-47 ,5693,82.6,140.4,0,1260.7,4713.52,24455.72,2.87,0
2020-05-07 03-23-48 ,5694,82.4,139.3,0,1266.27,4719.09,24461.29,5.57,15
2020-05-07 03-23-49 ,5695,81.1,139.4,0,1271.92,4724.74,24466.94,5.65,15
2020-05-07 03-23-50 ,5696,83.1,139.1,0,1278.59,4731.41,24473.61,6.67,15
2020-05-07 03-23-51 ,5697,85.3,139.9,0,1283.64,4736.46,24478.66,5.05,15
2020-05-07 03-23-52 ,5698,85.3,139.5,0,1288.45,4741.27,24483.47,4.81,15
2020-05-07 03-23-53 ,5699,86.9,139.6,0,1294.18,4747,24489.2,5.73,15
2020-05-07 03-23-54 ,5700,81.8,139.7,0,1299.35,4752.17,24494.37,5.17,15
2020-05-07 03-23-55 ,5701,83.6,139.8,0,1304.46,4757.28,24499.48,5.11,15
2020-05-07 03-23-56 ,5702,83,140,0,1308.03,4760.85,24503.05,3.57,15
2020-05-07 03-23-57 ,5703,86.8,139.4,0,1314.47,4767.29,24509.49,6.44,15
2020-05-07 03-23-58 ,5704,82.1,139.4,0,1320.48,4773.3,24515.5,6.01,15
2020-05-07 03-23-59 ,5705,84.1,139.3,0,1326.7,4779.52,24521.72,6.22,15
2020-05-07 03-24-00 ,5706,84.9,140.3,0,1330.14,4782.96,24525.16,3.44,15
2020-05-07 03-24-01 ,5707,85.7,139.7,0,1334.81,4787.63,24529.83,4.67,15
2020-05-07 03-24-02 ,5708,85.2,139.4,0,1340.61,4793.43,24535.63,5.8,15
2020-05-07 03-24-03 ,5709,81.6,138.8,0,1346.98,4799.8,24542,6.37,15
2020-05-07 03-24-04 ,5710,83.5,139.4,0,1353,4805.82,24548.02,6.02,15
2020-05-07 03-24-05 ,5711,84.5,139.6,0,1357.38,4810.2,24552.4,4.38,15
2020-05-07 03-24-06 ,5712,89,138.9,0,1365.03,4817.85,24560.05,7.65,15
2020-05-07 03-24-07 ,5713,81,139.5,0,1371.07,4823.89,24566.09,6.04,15
2020-05-07 03-24-08 ,5714,82,139.2,0,1376.76,4829.58,24571.78,5.69,15
2020-05-07 03-24-09 ,5715,82.8,139.9,0,1382.07,4834.89,24577.09,5.31,15
2020-05-07 03-24-10 ,5716,87.6,138.7,0,1388.05,4840.87,24583.07,5.98,15
2020-05-07 03-24-11 ,5717,84.2,139.2,0,1396.21,4849.03,24591.23,8.16,15
2020-05-07 03-24-12 ,5718,81,139,0,1402.04,4854.86,24597.06,5.83,15
2020-05-07 03-24-13 ,5719,81.8,139.1,0,1407.95,4860.77,24602.97,5.91,15
2020-05-07 03-24-14 ,5720,85.7,138.6,0,1414.6,4867.42,24609.62,6.65,15
2020-05-07 03-24-15 ,5721,89.2,137.9,0,1423.08,4875.9,24618.1,8.48,15
2020-05-07 03-24-16 ,5722,83,138.8,0,1430.74,4883.56,24625.76,7.66,15
2020-05-07 03-24-17 ,5723,83.7,138.5,0,1438.68,4891.5,24633.7,7.94,15
2020-05-07 03-24-18 ,5724,84,139.1,0,1444.22,4897.04,24639.24,5.54,15
2020-05-07 03-24-19 ,5725,93.7,138.3,0,1451.4,4904.22,24646.42,7.18,15
2020-05-07 03-24-20 ,5726,86.1,138.8,0,1458.95,4911.77,24653.97,7.55,15
2020-05-07 03-24-21 ,5727,84.4,139.2,0,1465,4917.82,24660.02,6.05,15
2020-05-07 03-24-22 ,5728,83.2,139.5,0,1471.49,4924.31,24666.51,6.49,15
2020-05-07 03-24-23 ,5729,90.3,138.9,0,1476.81,4929.63,24671.83,5.32,15
2020-05-07 03-24-24 ,5730,92.2,139.3,0,1483.86,4936.68,24678.88,7.05,15
2020-05-07 03-24-25 ,5731,84.6,139,0,1491.01,4943.83,24686.03,7.15,15
2020-05-07 03-24-26 ,5732,83.2,139.2,0,1497.21,4950.03,24692.23,6.2,15
2020-05-07 03-24-27 ,5733,82.8,138.9,0,1502.87,4955.69,24697.89,5.66,15
2020-05-07 03-24-28 ,5734,93.7,137.6,0,1512.37,4965.19,24707.39,9.5,15
2020-05-07 03-24-29 ,5735,85.8,138.2,0,1521.59,4974.41,24716.61,9.22,15
2020-05-07 03-24-30 ,5736,84.4,138,0,1530.32,4983.14,24725.34,8.73,15
2020-05-07 03-24-31 ,5737,84.8,138.3,0,1538.58,4991.4,24733.6,8.26,15
2020-05-07 03-24-32 ,5738,93,137.4,0,1548.09,5000.91,24743.11,9.51,15
2020-05-07 03-24-33 ,5739,95.5,137.5,0,1557.89,5010.71,24752.91,9.8,15
2020-05-07 03-24-34 ,5740,85.2,138.2,0,1567.5,5020.32,24762.52,9.61,15
2020-05-07 03-24-35 ,5741,88.2,138.5,0,1576.23,5029.05,24771.25,8.73,15
2020-05-07 03-24-36 ,5742,93.4,139,0,1582.79,5035.61,24777.81,6.56,15
2020-05-07 03-24-37 ,5743,100.6,138.2,0,1589.19,5042.01,24784.21,6.4,15
2020-05-07 03-24-38 ,5744,89.8,135.7,0,1601.57,5054.39,24796.59,12.38,15
2020-05-07 03-24-39 ,5745,84.1,136,0,1614.19,5067.01,24809.21,12.62,15
2020-05-07 03-24-40 ,5746,86.8,137.8,0,1624.89,5077.71,24819.91,10.7,15
2020-05-07 03-24-41 ,5747,91.9,138.3,0,1631.57,5084.39,24826.59,6.68,15
2020-05-07 03-24-42 ,5748,89.8,138,0,1639.76,5092.58,24834.78,8.19,15
2020-05-07 03-24-43 ,5749,85.1,138.5,0,1645.79,5098.61,24840.81,6.03,15
2020-05-07 03-24-44 ,5750,89.9,138.6,0,1653.44,5106.26,24848.46,7.65,15
2020-05-07 03-24-45 ,5751,93.9,139.6,0,1660.33,5113.15,24855.35,6.89,15
2020-05-07 03-24-46 ,5752,97.2,139.1,0,1665.05,5117.87,24860.07,4.72,15
2020-05-07 03-24-47 ,5753,87.5,138.5,0,1672.19,5125.01,24867.21,7.14,15
2020-05-07 03-24-48 ,5754,86.1,138.4,0,1679.67,5132.49,24874.69,7.48,15
2020-05-07 03-24-49 ,5755,88,139.2,0,1685.32,5138.14,24880.34,5.65,15
2020-05-07 03-24-50 ,5756,93.5,138.9,0,1692.42,5145.24,24887.44,7.1,15
2020-05-07 03-24-51 ,5757,89.7,138.7,0,1698.64,5151.46,24893.66,6.22,15
2020-05-07 03-24-52 ,5758,82.6,138.3,0,1705.61,5158.43,24900.63,6.97,15
2020-05-07 03-24-53 ,5759,82.3,138.1,0,1713.28,5166.1,24908.3,7.67,15
2020-05-07 03-24-54 ,5760,84.5,137.8,0,1721.36,5174.18,24916.38,8.08,15
2020-05-07 03-24-55 ,5761,89.2,137.3,0,1731.14,5183.96,24926.16,9.78,15
2020-05-07 03-24-56 ,5762,84.8,137.4,0,1739.59,5192.41,24934.61,8.45,15
2020-05-07 03-24-57 ,5763,83,137.7,0,1748.13,5200.95,24943.15,8.54,15
2020-05-07 03-24-58 ,5764,82.4,138,0,1756.56,5209.38,24951.58,8.43,15
2020-05-07 03-24-59 ,5765,86.6,137.2,0,1766.28,5219.1,24961.3,9.72,15
2020-05-07 03-25-00 ,5766,85.3,136.9,0,1776.75,5229.57,24971.77,10.47,15
2020-05-07 03-25-01 ,5767,83.7,136.4,0,1788.78,5241.6,24983.8,12.03,15
2020-05-07 03-25-02 ,5768,86.7,137.4,0,1799.26,5252.08,24994.28,10.48,15
2020-05-07 03-25-03 ,5769,89.2,137.1,0,1809.66,5262.48,25004.68,10.4,15
2020-05-07 03-25-04 ,5770,92.2,130.1,0,1821.21,5274.03,25016.23,11.55,15
2020-05-07 03-33-52 ,5771,84.1,48,0,-3371,81.82,25026.17,9.94,15
2020-05-07 03-33-53 ,5772,85.4,59.5,0,-3369.9,82.92,25036.11,9.94,15
2020-05-07 03-33-54 ,5773,93.5,79.6,0,-3366.16,86.66,25046.05,9.94,15
2020-05-07 03-33-55 ,5774,89.3,86.6,0,-3357.3,95.52,25055.99,9.94,15
2020-05-07 03-33-56 ,5775,84,88.9,0,-3344.09,108.73,25065.93,9.94,15
2020-05-07 03-33-57 ,5776,84.6,93.8,0,-3328.24,124.58,25075.87,9.94,15
2020-05-07 03-33-58 ,5777,86.3,96,0,-3306.41,146.41,25085.81,9.94,15
2020-05-07 03-33-59 ,5778,89.9,91,0,-3283.05,169.77,25095.75,9.94,15
2020-05-07 03-34-00 ,5779,83.6,93.6,0,-3268.25,184.57,25105.69,9.94,15
2020-05-07 03-34-01 ,5780,84,94.9,0,-3251.71,201.11,25115.63,9.94,15
2020-05-07 03-34-02 ,5781,84.3,97.7,0,-3233.01,219.81,25125.57,9.94,15
2020-05-07 03-34-03 ,5782,86.1,95.5,0,-3209.63,243.19,25135.51,9.94,15
2020-05-07 03-34-04 ,5783,86.8,108,0,-3185.13,267.69,25145.45,9.94,15
2020-05-07 03-34-05 ,5784,86,126.1,0,-3171.56,281.26,25155.39,9.94,15
2020-05-07 03-34-06 ,5785,86.1,121.7,0,-3166.28,286.54,25165.33,9.94,15
2020-05-07 03-34-07 ,5786,88.4,124.6,0,-3160.45,292.37,25175.27,9.94,15
2020-05-07 03-34-08 ,5787,92.2,114.1,0,-3147.45,305.37,25185.21,9.94,15
2020-05-07 03-34-09 ,5788,87.3,121.7,0,-3131.69,321.13,25195.15,9.94,15
2020-05-07 03-34-10 ,5789,93.3,136,0,-3112.96,339.86,25205.09,9.94,15
2020-05-07 03-34-11 ,5790,98.1,142.4,0,-3102.05,350.77,25215.03,9.94,15
2020-05-07 03-34-12 ,5791,100.3,141.5,0,-3093.72,359.1,25223.36,8.33,15
2020-05-07 03-34-13 ,5792,95.9,140.5,0,-3085.57,367.25,25231.51,8.15,15
2020-05-07 03-34-14 ,5793,93,140.2,0,-3073.71,379.11,25243.37,11.86,15
2020-05-07 03-34-15 ,5794,94.3,140.4,0,-3064.55,388.27,25252.53,9.16,15
2020-05-07 03-34-16 ,5795,94.9,141,0,-3054.85,397.97,25262.23,9.7,15
2020-05-07 03-34-17 ,5796,97.9,140.5,0,-3046.5,406.32,25270.58,8.35,15
2020-05-07 03-34-18 ,5797,98,140.3,0,-3035.66,417.16,25281.42,10.84,15
2020-05-07 03-34-19 ,5798,97.9,140.4,0,-3025.6,427.22,25291.48,10.06,15
2020-05-07 03-34-20 ,5799,94.3,139.8,0,-3013.46,439.36,25303.62,12.14,15
2020-05-07 03-34-21 ,5800,98.6,142.3,0,-3004.01,448.81,25313.07,9.45,15
2020-05-07 03-34-22 ,5801,96.5,140.6,0,-2997.59,455.23,25319.49,6.42,15
2020-05-07 03-34-23 ,5802,101.1,139.7,0,-2986.88,465.94,25330.2,10.71,15
2020-05-07 03-34-24 ,5803,97.2,138.9,0,-2976.3,476.52,25340.78,10.58,15
2020-05-07 03-34-25 ,5804,96.7,141.1,0,-2967.61,485.21,25349.47,8.69,15
2020-05-07 03-34-26 ,5805,95.7,142.2,0,-2961.66,491.16,25355.42,5.95,15
2020-05-07 03-34-27 ,5806,91.2,141.2,0,-2955.96,496.86,25361.12,5.7,15
2020-05-07 03-34-28 ,5807,91.9,141.5,0,-2948.32,504.5,25368.76,7.64,15
2020-05-07 03-34-29 ,5808,91.6,141.9,0,-2942.82,510,25374.26,5.5,15
2020-05-07 03-34-30 ,5809,94.9,142.1,0,-2936.33,516.49,25380.75,6.49,15
2020-05-07 03-34-31 ,5810,90.6,141.9,0,-2930.28,522.54,25386.8,6.05,15
2020-05-07 03-34-32 ,5811,87.1,142,0,-2924.63,528.19,25392.45,5.65,15
2020-05-07 03-34-33 ,5812,88.5,141.7,0,-2918.36,534.46,25398.72,6.27,15
2020-05-07 03-34-34 ,5813,92.1,141.9,0,-2912.96,539.86,25404.12,5.4,15
2020-05-07 03-34-35 ,5814,94.2,142.1,0,-2907.75,545.07,25409.33,5.21,15
2020-05-07 03-34-36 ,5815,89.1,142.1,0,-2900.7,552.12,25416.38,7.05,15
2020-05-07 03-34-37 ,5816,87.2,142.3,0,-2896.58,556.24,25420.5,4.12,15
2020-05-07 03-34-38 ,5817,85.5,142.1,0,-2891.75,561.07,25425.33,4.83,15
2020-05-07 03-34-39 ,5818,91.2,142.2,0,-2887.33,565.49,25429.75,4.42,15
2020-05-07 03-34-40 ,5819,86.7,141.4,0,-2882.02,570.8,25435.06,5.31,15
2020-05-07 03-34-41 ,5820,86.8,140.9,0,-2877.14,575.68,25439.94,4.88,15
2020-05-07 03-34-42 ,5821,83.9,141.1,0,-2872.28,580.54,25444.8,4.86,15
2020-05-07 03-34-43 ,5822,85.4,141.2,0,-2866.96,585.86,25450.12,5.32,15
2020-05-07 03-34-44 ,5823,88.4,141.2,0,-2861.75,591.07,25455.33,5.21,15
2020-05-07 03-34-45 ,5824,85.4,141.1,0,-2856.37,596.45,25460.71,5.38,15
2020-05-07 03-34-46 ,5825,85.4,140.6,0,-2852.39,600.43,25464.69,3.98,15
2020-05-07 03-34-47 ,5826,81.6,140.6,0,-2847.15,605.67,25469.93,5.24,15
2020-05-07 03-34-48 ,5827,89.2,140.1,0,-2840.86,611.96,25476.22,6.29,15
2020-05-07 03-34-49 ,5828,90,140.1,0,-2834.22,618.6,25482.86,6.64,15
2020-05-07 03-34-50 ,5829,87.8,140.4,0,-2829.1,623.72,25487.98,5.12,15
2020-05-07 03-34-51 ,5830,86.7,140.6,0,-2823.88,628.94,25493.2,5.22,15
2020-05-07 03-34-52 ,5831,85.6,140.1,0,-2818.51,634.31,25498.57,5.37,15
2020-05-07 03-34-53 ,5832,88.6,139.8,0,-2812.59,640.23,25504.49,5.92,15
2020-05-07 03-34-54 ,5833,85.9,139.7,0,-2806.22,646.6,25510.86,6.37,15
2020-05-07 03-34-55 ,5834,87.1,139.4,0,-2799.45,653.37,25517.63,6.77,15
2020-05-07 03-34-56 ,5835,89.4,139.3,0,-2791.66,661.16,25525.42,7.79,15
2020-05-07 03-34-57 ,5836,88.9,140.1,0,-2784.76,668.06,25532.32,6.9,15
2020-05-07 03-34-58 ,5837,88.5,139.9,0,-2778.53,674.29,25538.55,6.23,15
2020-05-07 03-34-59 ,5838,87.7,138.7,0,-2770.91,681.91,25546.17,7.62,15
2020-05-07 03-35-00 ,5839,87.5,139.3,0,-2762.7,690.12,25554.38,8.21,15
2020-05-07 03-35-01 ,5840,89.7,138.7,0,-2754.61,698.21,25562.47,8.09,15
2020-05-07 03-35-02 ,5841,86.7,138.6,0,-2746.21,706.61,25570.87,8.4,15
2020-05-07 03-35-03 ,5842,89.3,139.4,0,-2737.93,714.89,25579.15,8.28,15
2020-05-07 03-35-04 ,5843,92.2,139.5,0,-2731.33,721.49,25585.75,6.6,15
2020-05-07 03-35-05 ,5844,95.3,139.4,0,-2724.01,728.81,25593.07,7.32,15
2020-05-07 03-35-06 ,5845,99.3,140.2,0,-2717.57,735.25,25599.51,6.44,15
2020-05-07 03-35-07 ,5846,97.8,139.3,0,-2710.77,742.05,25606.31,6.8,15
2020-05-07 03-35-08 ,5847,98.2,137.7,0,-2700.92,751.9,25616.16,9.85,15
2020-05-07 03-35-09 ,5848,99.7,137,0,-2688.69,764.13,25628.39,12.23,15
2020-05-07 03-35-10 ,5849,96.9,137.4,0,-2676.87,775.95,25640.21,11.82,15
2020-05-07 03-35-11 ,5850,95.1,139.1,0,-2667.04,785.78,25650.04,9.83,15
2020-05-07 03-35-12 ,5851,107.5,141,0,-2662.58,790.24,25654.5,4.46,15
2020-05-07 03-35-13 ,5852,97.4,138,0,-2654.88,797.94,25662.2,7.7,15
2020-05-07 03-35-14 ,5853,96.3,137.9,0,-2643.84,808.98,25673.24,11.04,15
2020-05-07 03-35-15 ,5854,94.4,138.9,0,-2635.12,817.7,25681.96,8.72,15
2020-05-07 03-35-16 ,5855,91.4,139.4,0,-2628.71,824.11,25688.37,6.41,15
2020-05-07 03-35-17 ,5856,93.4,137.8,0,-2620.65,832.17,25696.43,8.06,15
2020-05-07 03-35-18 ,5857,93.5,136.1,0,-2604.93,847.89,25711.43,15,15
2020-05-07 03-35-19 ,5858,93.7,139.2,0,-2595.02,857.8,25721.34,9.91,15
2020-05-07 03-35-20 ,5859,87.7,139.7,0,-2588.86,863.96,25727.5,6.16,15
2020-05-07 03-35-21 ,5860,92.4,140.6,0,-2583.29,869.53,25733.07,5.57,15
2020-05-07 03-35-22 ,5861,87.6,138.9,0,-2577.23,875.59,25739.13,6.06,15
2020-05-07 03-35-23 ,5862,91.7,138.8,0,-2568.72,884.1,25747.64,8.51,15
2020-05-07 03-35-24 ,5863,88.1,139.6,0,-2563.44,889.38,25752.92,5.28,0
2020-05-07 03-35-25 ,5864,87.3,139.9,0,-2556.62,896.2,25759.74,6.82,0
2020-05-07 03-35-26 ,5865,85.5,139.9,0,-2550.58,902.24,25765.78,6.04,0
2020-05-07 03-35-27 ,5866,86.6,139.7,0,-2544.07,908.75,25772.29,6.51,0
2020-05-07 03-35-28 ,5867,91.7,139.8,0,-2538.24,914.58,25778.12,5.83,0
2020-05-07 03-35-29 ,5868,87.6,139.8,0,-2532.8,920.02,25783.56,5.44,0
2020-05-07 03-35-30 ,5869,87.4,140.1,0,-2527.59,925.23,25788.77,5.21,0
2020-05-07 03-35-31 ,5870,83,140.7,0,-2524.41,928.41,25791.95,3.18,0
2020-05-07 03-35-32 ,5871,88.1,140.2,0,-2519.4,933.42,25796.96,5.01,0
2020-05-07 03-35-33 ,5872,86.9,140,0,-2515.39,937.43,25800.97,4.01,0
2020-05-07 03-35-34 ,5873,84.8,140.1,0,-2510.52,942.3,25805.84,4.87,0
2020-05-07 03-35-35 ,5874,85.3,140.1,0,-2505.88,946.94,25810.48,4.64,0
2020-05-07 03-35-36 ,5875,83.1,139.9,0,-2502.31,950.51,25814.05,3.57,0
2020-05-07 03-35-37 ,5876,90.3,140,0,-2497.64,955.18,25818.72,4.67,0
2020-05-07 03-35-38 ,5877,86.2,139.6,0,-2493.59,959.23,25822.77,4.05,0
2020-05-07 03-35-39 ,5878,85.4,140,0,-2489.44,963.38,25826.92,4.15,0
2020-05-07 03-35-40 ,5879,84.3,140.2,0,-2485.73,967.09,25830.63,3.71,0
2020-05-07 03-35-41 ,5880,86.3,139.6,0,-2480.95,971.87,25835.41,4.78,0
2020-05-07 03-35-42 ,5881,86.4,140,0,-2477.57,975.25,25838.79,3.38,0
2020-05-07 03-35-43 ,5882,84.4,139.5,0,-2473.16,979.66,25843.2,4.41,0
2020-05-07 03-35-44 ,5883,85,139.7,0,-2468.89,983.93,25847.47,4.27,0
2020-05-07 03-35-45 ,5884,85.4,139.3,0,-2463.61,989.21,25852.75,5.28,0
2020-05-07 03-35-46 ,5885,89.9,139.7,0,-2459.53,993.29,25856.83,4.08,0
2020-05-07 03-35-47 ,5886,86.9,139.5,0,-2454.98,997.84,25861.38,4.55,0
2020-05-07 03-35-48 ,5887,84.5,139.7,0,-2450.18,1002.64,25866.18,4.8,0
2020-05-07 03-35-49 ,5888,86.5,139.7,0,-2446.24,1006.58,25870.12,3.94,0
2020-05-07 03-35-50 ,5889,85.3,139.7,0,-2442.29,1010.53,25874.07,3.95,0
2020-05-07 03-35-51 ,5890,86.6,139.7,0,-2438.84,1013.98,25877.52,3.45,0
2020-05-07 03-35-52 ,5891,83.6,139.8,0,-2434.2,1018.62,25882.16,4.64,0
2020-05-07 03-35-53 ,5892,83.3,139.6,0,-2431.45,1021.37,25884.91,2.75,0
2020-05-07 03-35-54 ,5893,86.4,139,0,-2427.41,1025.41,25888.95,4.04,0
2020-05-07 03-35-55 ,5894,85.5,139.3,0,-2423.23,1029.59,25893.13,4.18,0
2020-05-07 03-35-56 ,5895,84.5,139.6,0,-2419.64,1033.18,25896.72,3.59,0
2020-05-07 03-35-57 ,5896,83.1,139.6,0,-2415.86,1036.96,25900.5,3.78,0
2020-05-07 03-35-58 ,5897,87,139.4,0,-2411.92,1040.9,25904.44,3.94,0
2020-05-07 03-35-59 ,5898,84.4,139.4,0,-2408.65,1044.17,25907.71,3.27,0
2020-05-07 03-36-00 ,5899,83.3,139.5,0,-2405.18,1047.64,25911.18,3.47,0
2020-05-07 03-36-01 ,5900,83.9,139.4,0,-2400.64,1052.18,25915.72,4.54,0
2020-05-07 03-36-02 ,5901,83.8,138.9,0,-2396.4,1056.42,25919.96,4.24,0
2020-05-07 03-36-03 ,5902,87.3,138.9,0,-2391.21,1061.61,25925.15,5.19,0
2020-05-07 03-36-04 ,5903,84.2,138.9,0,-2387.58,1065.24,25928.78,3.63,0
2020-05-07 03-36-05 ,5904,85.4,139.2,0,-2383.76,1069.06,25932.6,3.82,0
2020-05-07 03-36-06 ,5905,83.9,139.4,0,-2379.99,1072.83,25936.37,3.77,0
2020-05-07 03-36-07 ,5906,87.1,139.3,0,-2376.53,1076.29,25939.83,3.46,0
2020-05-07 03-36-08 ,5907,84.1,139.4,0,-2374.2,1078.62,25942.16,2.33,0
2020-05-07 03-36-09 ,5908,82.5,139.3,0,-2370.45,1082.37,25945.91,3.75,0
2020-05-07 03-36-10 ,5909,84.3,139.2,0,-2367.05,1085.77,25949.31,3.4,0
2020-05-07 03-36-11 ,5910,84.4,139.2,0,-2363.77,1089.05,25952.59,3.28,0
2020-05-07 03-36-12 ,5911,85.8,139.4,0,-2360.8,1092.02,25955.56,2.97,0
2020-05-07 03-36-13 ,5912,80.7,139.1,0,-2357.48,1095.34,25958.88,3.32,0
2020-05-07 03-36-14 ,5913,83.3,138.7,0,-2353.05,1099.77,25963.31,4.43,0
2020-05-07 03-36-15 ,5914,84.4,138.9,0,-2349.27,1103.55,25967.09,3.78,0
2020-05-07 03-36-16 ,5915,85.8,138.8,0,-2344.75,1108.07,25971.61,4.52,0
2020-05-07 03-36-17 ,5916,83.5,139,0,-2341.69,1111.13,25974.67,3.06,0
2020-05-07 03-36-18 ,5917,81.3,138.9,0,-2338.15,1114.67,25978.21,3.54,0
2020-05-07 03-36-19 ,5918,84,139.2,0,-2334.01,1118.81,25982.35,4.14,0
2020-05-07 03-36-20 ,5919,85.2,138.6,0,-2331.3,1121.52,25985.06,2.71,0
2020-05-07 03-36-21 ,5920,85,139.2,0,-2328.03,1124.79,25988.33,3.27,0
2020-05-07 03-36-22 ,5921,80.3,138.9,0,-2324.06,1128.76,25992.3,3.97,0
2020-05-07 03-36-23 ,5922,82.6,138.4,0,-2320.12,1132.7,25996.24,3.94,0
2020-05-07 03-36-24 ,5923,85,138.5,0,-2315.82,1137,26000.54,4.3,0
2020-05-07 03-36-25 ,5924,87.1,138.5,0,-2311.89,1140.93,26004.47,3.93,0
2020-05-07 03-36-26 ,5925,83.7,138.6,0,-2308.05,1144.77,26008.31,3.84,0
2020-05-07 03-36-27 ,5926,81.8,138.7,0,-2302.9,1149.92,26013.46,5.15,0
2020-05-07 03-36-28 ,5927,85.3,138.9,0,-2300.07,1152.75,26016.29,2.83,0
2020-05-07 03-36-29 ,5928,86.4,138.8,0,-2295.53,1157.29,26020.83,4.54,0
2020-05-07 03-36-30 ,5929,84.8,139.4,0,-2293.09,1159.73,26023.27,2.44,0
2020-05-07 03-36-31 ,5930,81.7,138.5,0,-2289.01,1163.81,26027.35,4.08,0
2020-05-07 03-36-32 ,5931,83.2,138.5,0,-2286.22,1166.6,26030.14,2.79,0
2020-05-07 03-36-33 ,5932,85,138.8,0,-2283.09,1169.73,26033.27,3.13,0
2020-05-07 03-36-34 ,5933,87.4,138.8,0,-2280.22,1172.6,26036.14,2.87,0
2020-05-07 03-36-35 ,5934,83.4,138.8,0,-2277.1,1175.72,26039.26,3.12,0
2020-05-07 03-36-36 ,5935,81.7,138.1,0,-2272.82,1180,26043.54,4.28,0
2020-05-07 03-36-37 ,5936,84.9,138.9,0,-2267.98,1184.84,26048.38,4.84,0
2020-05-07 03-36-38 ,5937,87.2,138.5,0,-2264.29,1188.53,26052.07,3.69,0
2020-05-07 03-36-39 ,5938,86.3,139.1,0,-2261.25,1191.57,26055.11,3.04,0
2020-05-07 03-36-40 ,5939,82.9,138.5,0,-2257.35,1195.47,26059.01,3.9,0
2020-05-07 03-36-41 ,5940,83.9,138.7,0,-2253.36,1199.46,26063,3.99,0
2020-05-07 03-36-42 ,5941,85.9,138.8,0,-2250.73,1202.09,26065.63,2.63,0
2020-05-07 03-36-43 ,5942,87.7,138.8,0,-2245.38,1207.44,26070.98,5.35,0
2020-05-07 03-36-44 ,5943,84.6,138.7,0,-2243.08,1209.74,26073.28,2.3,0
2020-05-07 03-36-45 ,5944,83.5,137.9,0,-2238.52,1214.3,26077.84,4.56,0
2020-05-07 03-36-46 ,5945,85.1,138.6,0,-2234.21,1218.61,26082.15,4.31,0
2020-05-07 03-36-47 ,5946,88.9,138.5,0,-2230.29,1222.53,26086.07,3.92,0
2020-05-07 03-36-48 ,5947,87.3,138.7,0,-2227.02,1225.8,26089.34,3.27,0
2020-05-07 03-36-49 ,5948,84.8,138.2,0,-2222.45,1230.37,26093.91,4.57,0
2020-05-07 03-36-50 ,5949,83.3,138.4,0,-2218.4,1234.42,26097.96,4.05,0
2020-05-07 03-36-51 ,5950,86.8,138.4,0,-2213.62,1239.2,26102.74,4.78,0
2020-05-07 03-36-52 ,5951,89,138.9,0,-2210.45,1242.37,26105.91,3.17,0
2020-05-07 03-36-53 ,5952,85.7,138.2,0,-2206.21,1246.61,26110.15,4.24,0
