timestamp,position,rotation,feed,velocity,grade
2020-05-18 20-19-00 ,4392.33,200.4,269.5,1.54,1
2020-05-18 20-19-01 ,4393.03,200.2,270,0.7,1
2020-05-18 20-19-02 ,4394.02,196.6,269.9,0.99,1
2020-05-18 20-19-03 ,4395.71,200.8,269.5,1.69,1
2020-05-18 20-19-04 ,4398.25,200.5,269.8,2.54,1
2020-05-18 20-19-05 ,4399.06,202.9,269.7,0.81,1
2020-05-18 20-19-06 ,4402.71,199,270,3.65,1
2020-05-18 20-19-07 ,4404.72,196.3,269.7,2.01,1
2020-05-18 20-19-08 ,4406.25,202.2,269.6,1.53,1
2020-05-18 20-19-09 ,4407.26,198.2,269.7,1.01,1
2020-05-18 20-19-10 ,4408.98,204.2,269.5,1.72,1
2020-05-18 20-19-11 ,4410.8,198.8,269.8,1.82,1
2020-05-18 20-19-12 ,4412.06,198.2,269.8,1.26,1
2020-05-18 20-19-13 ,4413.31,202.1,269.5,1.25,1
2020-05-18 20-19-14 ,4414.88,200.9,269.4,1.57,1
2020-05-18 20-19-15 ,4417.44,207.8,269.4,2.56,1
2020-05-18 20-19-16 ,4418.82,197.9,269.7,1.38,1
2020-05-18 20-19-17 ,4419.36,201.5,269.5,0.54,1
2020-05-18 20-19-18 ,4420.32,203.1,269.5,0.96,1
2020-05-18 20-19-19 ,4422.48,200.4,269.6,2.16,1
2020-05-18 20-19-20 ,4423.98,204.1,269.7,1.5,1
2020-05-18 20-19-21 ,4424.51,197.6,269.9,0.53,1
2020-05-18 20-19-22 ,4427.18,201.1,269.4,2.67,1
2020-05-18 20-19-23 ,4430.76,200.7,269.5,3.58,1
2020-05-18 20-19-24 ,4432.6,201.5,269.6,1.84,1
2020-05-18 20-19-25 ,4433.89,200.7,269.5,1.29,1
2020-05-18 20-19-26 ,4434.48,197,269.6,0.59,1
2020-05-18 20-19-27 ,4436.93,206,269.1,2.45,1
2020-05-18 20-19-28 ,4438.8,199.2,269.6,1.87,1
2020-05-18 20-19-29 ,4439.31,202.3,269.9,0.51,1
2020-05-18 20-19-30 ,4441.25,198.1,269.5,1.94,1
2020-05-18 20-19-31 ,4441.43,198.8,269.3,0.18,1
2020-05-18 20-19-32 ,4442.22,204.6,269.6,0.79,1
2020-05-18 20-19-33 ,4443.2,198.6,270,0.98,1
2020-05-18 20-19-34 ,4443.23,204.4,269.7,0.03,1
2020-05-18 20-19-35 ,4443.41,193.1,269.7,0.18,1
2020-05-18 20-19-36 ,4444.09,202.9,268.9,0.68,1
2020-05-18 20-19-37 ,4445.65,207.6,269.4,1.56,1
2020-05-18 20-19-38 ,4448.23,202.5,269.2,2.58,1
2020-05-18 20-19-39 ,4451.01,205.8,269.4,2.78,1
2020-05-18 20-19-40 ,4453.66,195.7,269.4,2.65,1
2020-05-18 20-19-41 ,4454.75,201.3,269.2,1.09,1
2020-05-18 20-19-42 ,4457.34,203.6,268.9,2.59,1
2020-05-18 20-19-43 ,4457.89,207.9,269.1,0.55,1
2020-05-18 20-19-44 ,4459.23,203,269.4,1.34,1
2020-05-18 20-19-45 ,4459.45,194.4,269.5,0.22,1
2020-05-18 20-19-46 ,4459.69,202.1,269.2,0.24,1
2020-05-18 20-19-47 ,4461.78,199.8,269.3,2.09,1
2020-05-18 20-19-48 ,4464.48,209.5,269.2,2.7,1
2020-05-18 20-19-49 ,4465.49,199.2,269.4,1.01,1
2020-05-18 20-19-50 ,4466.54,195,269.3,1.05,1
2020-05-18 20-19-51 ,4466.68,202.1,269.1,0.14,1
2020-05-18 20-19-52 ,4469.86,200.8,269.2,3.18,1
2020-05-18 20-19-53 ,4471.88,210.3,269.2,2.02,1
2020-05-18 20-19-54 ,4472.86,193.9,269.2,0.98,1
2020-05-18 20-19-55 ,4475.87,198,269,3.01,1
2020-05-18 20-19-56 ,4476.74,203.3,269.1,0.87,1
2020-05-18 20-19-57 ,4477.71,200.2,269,0.97,1
2020-05-18 20-19-58 ,4478.47,205,269.2,0.76,1
2020-05-18 20-19-59 ,4478.95,193.8,269.3,0.48,1
2020-05-18 20-20-00 ,4478.72,199,269.3,-0.23,1
2020-05-18 20-20-01 ,4481.46,199.3,269.2,2.74,1
2020-05-18 20-20-02 ,4483.4,203.7,268.9,1.94,1
2020-05-18 20-20-03 ,4484.49,202.5,269.3,1.09,1
2020-05-18 20-20-04 ,4484.76,193.2,269.2,0.27,1
2020-05-18 20-20-05 ,4486.29,201.3,268.8,1.53,1
2020-05-18 20-20-06 ,4489.68,201.9,269.1,3.39,1
2020-05-18 20-20-07 ,4490.73,207.2,269,1.05,1
2020-05-18 20-20-08 ,4491.96,198.3,269.2,1.23,1
2020-05-18 20-20-09 ,4491.54,196,269.1,-0.42,1
2020-05-18 20-20-10 ,4493.58,203.1,268.7,2.04,1
2020-05-18 20-20-11 ,4496,196.6,269.1,2.42,1
2020-05-18 20-20-12 ,4496.05,207.8,269,0.05,1
2020-05-18 20-20-13 ,4496.57,197.4,269.1,0.52,1
2020-05-18 20-20-14 ,4496.93,199,269,0.36,1
2020-05-18 20-20-15 ,4499.8,202.7,268.8,2.87,1
2020-05-18 20-20-16 ,4500.99,199.8,269,1.19,1
2020-05-18 20-20-17 ,4502.75,204.9,269.2,1.76,1
2020-05-18 20-20-18 ,4504.08,196.9,269.1,1.33,1
2020-05-18 20-20-19 ,4505.4,202,268.9,1.32,1
2020-05-18 20-20-20 ,4506.62,200.3,268.9,1.22,1
2020-05-18 20-20-21 ,4508.8,204.6,268.8,2.18,1
2020-05-18 20-20-22 ,4510.5,202.1,269.2,1.7,1
2020-05-18 20-20-23 ,4510.51,195.1,268.9,0.01,1
2020-05-18 20-20-24 ,4511.89,202.6,268.8,1.38,1
2020-05-18 20-20-25 ,4513.61,197.4,268.9,1.72,1
2020-05-18 20-20-26 ,4516.45,204.4,268.9,2.84,1
2020-05-18 20-20-27 ,4517.64,195.2,269.1,1.19,1
2020-05-18 20-20-28 ,4516.95,195.5,268.9,-0.69,1
2020-05-18 20-20-29 ,4519.26,202.3,268.9,2.31,1
2020-05-18 20-20-30 ,4520.05,200.1,268.9,0.79,1
2020-05-18 20-20-31 ,4521.63,206.3,269,1.58,1
2020-05-18 20-20-32 ,4523.18,194.6,269.1,1.55,1
2020-05-18 20-20-33 ,4524.1,196.9,268.8,0.92,1
2020-05-18 20-20-34 ,4525.97,203.8,268.6,1.87,1
2020-05-18 20-20-35 ,4528.31,204.7,268.9,2.34,1
2020-05-18 20-20-36 ,4528.57,205.7,269,0.26,1
2020-05-18 20-20-37 ,4528.96,196.5,268.8,0.39,1
2020-05-18 20-20-38 ,4530.8,200.9,268.6,1.84,1
2020-05-18 20-20-39 ,4532.48,202.6,268.1,1.68,1
2020-05-18 20-20-40 ,4533.48,200.2,269.1,1,1
2020-05-18 20-20-41 ,4532.96,199.1,269.1,-0.52,1
2020-05-18 20-20-42 ,4534.65,194.9,268.8,1.69,1
2020-05-18 20-20-43 ,4536.85,199.4,268.4,2.2,1
2020-05-18 20-20-44 ,4538.55,201.1,268.8,1.7,1
2020-05-18 20-20-45 ,4540.43,205.7,268.8,1.88,1
2020-05-18 20-20-46 ,4540.59,196.2,269.1,0.16,1
2020-05-18 20-20-47 ,4542.2,195.8,268.6,1.61,1
2020-05-18 20-20-48 ,4545.26,198.5,268.6,3.06,1
2020-05-18 20-20-49 ,4547.06,203.9,268.5,1.8,1
2020-05-18 20-20-50 ,4548.04,211,268.7,0.98,1
2020-05-18 20-20-51 ,4548.06,201.2,269,0.02,1
2020-05-18 20-20-52 ,4550.29,200.8,268.6,2.23,1
2020-05-18 20-20-53 ,4551.87,204.6,268.5,1.58,1
2020-05-18 20-20-54 ,4552.84,199.4,268.8,0.97,1
2020-05-18 20-20-55 ,4553.02,202,268.9,0.18,1
2020-05-18 20-20-56 ,4553.65,194.1,268.7,0.63,1
2020-05-18 20-20-57 ,4556.22,198.9,268.3,2.57,1
2020-05-18 20-20-58 ,4557.7,199.6,268.5,1.48,1
2020-05-18 20-20-59 ,4559.41,200.3,268.5,1.71,1
2020-05-18 20-21-00 ,4560.04,201.8,268.6,0.63,1
2020-05-18 20-21-01 ,4562.46,194.9,268.6,2.42,1
2020-05-18 20-21-02 ,4564.61,197.9,268.4,2.15,1
2020-05-18 20-21-03 ,4566.3,198.3,268.3,1.69,1
2020-05-18 20-21-04 ,4567.5,200.1,268.7,1.2,1
2020-05-18 20-21-05 ,4567.79,198.8,268.7,0.29,1
2020-05-18 20-21-06 ,4569.11,197.4,268.3,1.32,1
2020-05-18 20-21-07 ,4570.89,200.4,268.3,1.78,1
2020-05-18 20-21-08 ,4572.02,198.8,268.4,1.13,1
2020-05-18 20-21-09 ,4572.54,198.9,268.7,0.52,1
2020-05-18 20-21-10 ,4573.81,196.5,268.7,1.27,1
2020-05-18 20-21-11 ,4575.24,198.9,268.4,1.43,1
2020-05-18 20-21-12 ,4576.76,200.9,268.4,1.52,1
2020-05-18 20-21-13 ,4578.22,198.7,268.5,1.46,1
2020-05-18 20-21-14 ,4579.4,198.8,268.6,1.18,1
2020-05-18 20-21-15 ,4581.63,194.1,268.6,2.23,1
2020-05-18 20-21-16 ,4583.52,196.5,268.2,1.89,1
2020-05-18 20-21-17 ,4584.77,199.3,268.3,1.25,1
2020-05-18 20-21-18 ,4585.97,202.4,268.4,1.2,1
2020-05-18 20-21-19 ,4587.05,198.1,268.7,1.08,1
2020-05-18 20-21-20 ,4588.23,197.2,268.4,1.18,1
2020-05-18 20-21-21 ,4589.56,199.6,268.2,1.33,1
2020-05-18 20-21-22 ,4590.85,199.4,268.5,1.29,1
2020-05-18 20-21-23 ,4590.97,195,268.6,0.12,1
2020-05-18 20-21-24 ,4593.41,194,268.5,2.44,1
2020-05-18 20-21-25 ,4594.5,198.2,268.6,1.09,1
2020-05-18 20-21-26 ,4596.72,200.1,268.3,2.22,1
2020-05-18 20-21-27 ,4598.18,199.1,268.5,1.46,1
2020-05-18 20-21-28 ,4599.37,196.9,268.5,1.19,1
2020-05-18 20-21-29 ,4600.75,194.1,268.4,1.38,1
2020-05-18 20-21-30 ,4602.98,195.4,268.2,2.23,1
2020-05-18 20-21-31 ,4605.27,199.3,268.3,2.29,1
2020-05-18 20-21-32 ,4606.59,197.4,268.4,1.32,1
2020-05-18 20-21-33 ,4608.16,195.4,268.4,1.57,1
2020-05-18 20-21-34 ,4609.85,194.2,268.2,1.69,1
2020-05-18 20-21-35 ,4611.04,197.2,268.1,1.19,1
2020-05-18 20-21-36 ,4611.96,197.3,268.5,0.92,1
2020-05-18 20-21-37 ,4613.31,196.8,268.5,1.35,1
2020-05-18 20-21-38 ,4614.95,196.2,268.3,1.64,1
2020-05-18 20-21-39 ,4616.77,198.4,268.1,1.82,1
2020-05-18 20-21-40 ,4618.59,195.6,268.3,1.82,1
2020-05-18 20-21-41 ,4619.78,197.1,268.4,1.19,1
2020-05-18 20-21-42 ,4620.16,193.6,268.4,0.38,1
2020-05-18 20-21-43 ,4622.27,194.5,268.3,2.11,1
2020-05-18 20-21-44 ,4622.74,198.5,268.1,0.47,1
2020-05-18 20-21-45 ,4624,196.7,268.2,1.26,1
2020-05-18 20-21-46 ,4623.77,195.4,268.6,-0.23,1
2020-05-18 20-21-47 ,4625.42,192.8,268.1,1.65,1
2020-05-18 20-21-48 ,4625.89,193.4,268,0.47,1
2020-05-18 20-21-49 ,4628.68,196.6,267.9,2.79,1
2020-05-18 20-21-50 ,4628.54,197.2,267.9,-0.14,1
2020-05-18 20-21-51 ,4631.22,197.1,268.1,2.68,1
2020-05-18 20-21-52 ,4631.94,192.9,268,0.72,1
2020-05-18 20-21-53 ,4633.39,193.3,267.9,1.45,1
2020-05-18 20-21-54 ,4634.32,196.2,267.7,0.93,1
2020-05-18 20-21-55 ,4636.41,196.2,268,2.09,1
2020-05-18 20-21-56 ,4639.31,196.7,267.9,2.9,1
2020-05-18 20-21-57 ,4640.19,196.5,267.9,0.88,1
2020-05-18 20-21-58 ,4642.2,196.9,267.5,2.01,1
2020-05-18 20-21-59 ,4643.32,198.3,267.7,1.12,1
2020-05-18 20-22-00 ,4646.29,197.5,267.8,2.97,1
2020-05-18 20-22-01 ,4647.11,192.3,267.8,0.82,1
2020-05-18 20-22-02 ,4648.3,191.8,267.7,1.19,1
2020-05-18 20-22-03 ,4649.86,197.4,267.5,1.56,1
2020-05-18 20-22-04 ,4649.88,198.4,267.4,0.02,1
2020-05-18 20-22-05 ,4650.33,197.5,267.6,0.45,1
2020-05-18 20-22-06 ,4651.3,194.2,267.5,0.97,1
2020-05-18 20-22-07 ,4654.78,196.2,267.5,3.48,1
2020-05-18 20-22-08 ,4656.49,197.5,267.3,1.71,1
2020-05-18 20-22-09 ,4656.34,194.8,267,-0.15,1
2020-05-18 20-22-10 ,4659,195.3,267.3,2.66,1
2020-05-18 20-22-11 ,4659.63,192,267.3,0.63,1
2020-05-18 20-22-12 ,4660.75,197.3,267.2,1.12,1
2020-05-18 20-22-13 ,4662.58,199.6,267.1,1.83,1
2020-05-18 20-22-14 ,4663.85,197.4,267,1.27,1
2020-05-18 20-22-15 ,4665.2,195.9,267.2,1.35,1
2020-05-18 20-22-16 ,4665.64,190.8,267,0.44,1
2020-05-18 20-22-17 ,4668.18,195.9,266.9,2.54,1
2020-05-18 20-22-18 ,4669.25,197.4,267.1,1.07,1
2020-05-18 20-22-19 ,4670.16,195.5,266.9,0.91,1
2020-05-18 20-22-20 ,4670.39,194.7,267.2,0.23,1
2020-05-18 20-22-21 ,4671.48,193.6,267.1,1.09,1
2020-05-18 20-22-22 ,4673.44,197.5,266.8,1.96,1
2020-05-18 20-22-23 ,4676.23,195.8,266.8,2.79,1
2020-05-18 20-22-24 ,4678.03,197.9,266.9,1.8,1
2020-05-18 20-22-25 ,4679.03,194.2,266.9,1,1
2020-05-18 20-22-26 ,4679.9,195.7,266.9,0.87,1
2020-05-18 20-22-27 ,4680.96,198.6,266.8,1.06,1
2020-05-18 20-22-28 ,4682.58,196.1,266.7,1.62,1
2020-05-18 20-22-29 ,4685.04,197.3,267,2.46,1
2020-05-18 20-22-30 ,4685.77,191.7,266.9,0.73,1
2020-05-18 20-22-31 ,4685.67,192.4,266.9,-0.1,1
2020-05-18 20-22-32 ,4687.66,197.4,266.9,1.99,1
2020-05-18 20-22-33 ,4689.36,197.7,266.9,1.7,1
2020-05-18 20-22-34 ,4690.29,195.1,267.1,0.93,1
2020-05-18 20-22-35 ,4692.15,192.4,267,1.86,1
2020-05-18 20-22-36 ,4693.12,195.6,266.9,0.97,1
2020-05-18 20-22-37 ,4695.87,195.4,267,2.75,1
2020-05-18 20-22-38 ,4696.6,195.3,267,0.73,1
2020-05-18 20-22-39 ,4697.3,193.5,267,0.7,1
2020-05-18 20-22-40 ,4699.04,193.4,266.8,1.74,1
2020-05-18 20-22-41 ,4700.12,196.6,266.8,1.08,1
2020-05-18 20-22-42 ,4702.11,194.9,267,1.99,1
2020-05-18 20-22-43 ,4703.34,194.9,267.2,1.23,1
2020-05-18 20-22-44 ,4703.92,188.9,266.8,0.58,1
2020-05-18 20-22-45 ,4705.4,190.4,266.8,1.48,1
2020-05-18 20-22-46 ,4706.6,196,266.8,1.2,1
2020-05-18 20-22-47 ,4709.41,196.1,266.8,2.81,1
2020-05-18 20-22-48 ,4710.33,197.8,266.7,0.92,1
2020-05-18 20-22-49 ,4711.31,191.8,266.7,0.98,1
2020-05-18 20-22-50 ,4712.37,194.1,266.7,1.06,1
2020-05-18 20-22-51 ,4714.83,197.3,266.7,2.46,1
2020-05-18 20-22-52 ,4717.65,196,266.5,2.82,1
2020-05-18 20-22-53 ,4719.73,196.6,266.8,2.08,1
2020-05-18 20-22-54 ,4720.74,195.7,266.7,1.01,1
2020-05-18 20-22-55 ,4722.43,197,266.6,1.69,1
2020-05-18 20-22-56 ,4723.97,195.6,266.3,1.54,1
2020-05-18 20-22-57 ,4726.09,199.1,266.8,2.12,1
2020-05-18 20-22-58 ,4725.57,192.8,266.6,-0.52,1
2020-05-18 20-22-59 ,4726.07,191.6,266.6,0.5,1
2020-05-18 20-23-00 ,4728.37,193.6,266.3,2.3,1
2020-05-18 20-23-01 ,4732.38,193.5,266.5,4.01,1
2020-05-18 20-23-02 ,4733.7,201.6,266.5,1.32,1
2020-05-18 20-23-03 ,4733.9,193.2,266.5,0.2,1
2020-05-18 20-23-04 ,4734.64,192.2,266.3,0.74,1
2020-05-18 20-23-05 ,4738.84,195.2,266.3,4.2,1
2020-05-18 20-23-06 ,4741.54,192.8,266,2.7,1
2020-05-18 20-23-07 ,4742.81,197.1,266.2,1.27,1
2020-05-18 20-23-08 ,4744,190.6,266.4,1.19,1
2020-05-18 20-23-09 ,4743.79,197.2,266.8,-0.21,1
2020-05-18 20-23-10 ,4746.26,198.4,267.8,2.47,1
2020-05-18 20-23-11 ,4747.84,197.4,267.9,1.58,1
2020-05-18 20-23-12 ,4748.29,197.4,268.3,0.45,1
2020-05-18 20-23-13 ,4749.45,192.1,268.3,1.16,1
2020-05-18 20-23-14 ,4752.29,193.9,268.3,2.84,1
2020-05-18 20-23-15 ,4754.34,194.9,268.2,2.05,1
2020-05-18 20-23-16 ,4754.8,197.5,268.5,0.46,1
2020-05-18 20-23-17 ,4755.35,195.1,268.4,0.55,1
2020-05-18 20-23-18 ,4757.58,193.6,268.4,2.23,1
2020-05-18 20-23-19 ,4761.07,198,268.3,3.49,1
2020-05-18 20-23-20 ,4764.66,195.1,268.2,3.59,1
2020-05-18 20-23-21 ,4764.45,198.1,268.3,-0.21,1
2020-05-18 20-23-22 ,4765.4,190.5,268.4,0.95,1
2020-05-18 20-23-23 ,4767.53,195.7,268.4,2.13,1
2020-05-18 20-23-24 ,4769.76,199.2,268.3,2.23,1
2020-05-18 20-23-25 ,4769.94,198.3,268.3,0.18,1
2020-05-18 20-23-26 ,4770.83,199.1,268.5,0.89,1
2020-05-18 20-23-27 ,4772.08,192.4,268.4,1.25,1
2020-05-18 20-23-28 ,4773.51,194,268.4,1.43,1
2020-05-18 20-23-29 ,4773.38,195.8,268.7,-0.13,1
2020-05-18 20-23-30 ,4774.13,194.2,268.6,0.75,1
2020-05-18 20-23-31 ,4776.03,193,268.4,1.9,1
2020-05-18 20-23-32 ,4776.49,193.2,268.3,0.46,1
2020-05-18 20-23-33 ,4779.24,198.7,268.1,2.75,1
2020-05-18 20-23-34 ,4781.27,196.2,268.2,2.03,1
2020-05-18 20-23-35 ,4783.41,196,268.5,2.14,1
2020-05-18 20-23-36 ,4784.63,194.3,268.1,1.22,1
2020-05-18 20-23-37 ,4785.09,192.2,268.3,0.46,1
2020-05-18 20-23-38 ,4788.07,193.8,268.1,2.98,1
2020-05-18 20-23-39 ,4789.32,191.8,268.1,1.25,1
2020-05-18 20-23-40 ,4789.9,195.7,268.2,0.58,1
2020-05-18 20-23-41 ,4790.67,195,268.6,0.77,1
2020-05-18 20-23-42 ,4793.4,193.7,268.4,2.73,1
2020-05-18 20-23-43 ,4795.82,193.3,268.3,2.42,1
2020-05-18 20-23-44 ,4797.44,192.7,268.1,1.62,1
2020-05-18 20-23-45 ,4797.97,196.3,268.2,0.53,1
2020-05-18 20-23-46 ,4800.36,190.3,268.3,2.39,1
2020-05-18 20-23-47 ,4802.41,191,268,2.05,1
2020-05-18 20-23-48 ,4804.63,195.2,268,2.22,1
2020-05-18 20-23-49 ,4805.22,194.3,268.4,0.59,1
2020-05-18 20-23-50 ,4808.24,194.9,268.1,3.02,1
2020-05-18 20-23-51 ,4810.69,191,268.2,2.45,1
2020-05-18 20-23-52 ,4812.96,192.6,268.3,2.27,1
2020-05-18 20-23-53 ,4813.28,191.9,268.3,0.32,1
2020-05-18 20-23-54 ,4813.77,196.5,268.4,0.49,1
2020-05-18 20-23-55 ,4814.5,197.1,268.4,0.73,1
2020-05-18 20-23-56 ,4818,194.7,268.3,3.5,1
2020-05-18 20-23-57 ,4819.08,194.6,268.1,1.08,1
2020-05-18 20-23-58 ,4821.36,193.7,268.4,2.28,1
2020-05-18 20-23-59 ,4822.37,192.5,268.2,1.01,1
2020-05-18 20-24-00 ,4825.61,192.4,268.4,3.24,1
2020-05-18 20-24-01 ,4828.19,191.8,268.2,2.58,1
2020-05-18 20-24-02 ,4829.41,193.1,268.3,1.22,1
2020-05-18 20-24-03 ,4830.02,195.3,268.6,0.61,1
2020-05-18 20-24-04 ,4832.56,194.7,268.3,2.54,1
2020-05-18 20-24-05 ,4833.98,196.1,268.3,1.42,1
2020-05-18 20-24-06 ,4835.92,194.4,268.4,1.94,1
2020-05-18 20-24-07 ,4835.34,195.7,268.9,-0.58,1
2020-05-18 20-24-08 ,4835.35,193.5,268.5,0.01,1
2020-05-18 20-24-09 ,4837.84,193,268.2,2.49,1
2020-05-18 20-24-10 ,4840.76,192.7,268.2,2.92,1
2020-05-18 20-24-11 ,4842.44,194.8,268,1.68,1
2020-05-18 20-24-12 ,4843.37,197.1,268.4,0.93,1
2020-05-18 20-24-13 ,4845.67,195,268.1,2.3,1
2020-05-18 20-24-14 ,4848.78,194.6,268.2,3.11,1
2020-05-18 20-24-15 ,4850.63,195.7,267.9,1.85,1
2020-05-18 20-24-16 ,4851.39,194.6,267.7,0.76,1
2020-05-18 20-24-17 ,4853.44,194.8,268,2.05,1
2020-05-18 20-24-18 ,4856.37,194.2,267.9,2.93,1
2020-05-18 20-24-19 ,4859.02,196.9,267.8,2.65,1
2020-05-18 20-24-20 ,4860.26,199.5,267.8,1.24,1
2020-05-18 20-24-21 ,4861.15,197.9,267.8,0.89,1
2020-05-18 20-24-22 ,4862.24,196.7,268,1.09,1
2020-05-18 20-24-23 ,4865.49,193.3,267.9,3.25,1
2020-05-18 20-24-24 ,4867.06,194.7,268,1.57,1
2020-05-18 20-24-25 ,4868.12,197.6,267.5,1.06,1
2020-05-18 20-24-26 ,4871.43,199.3,267.8,3.31,1
2020-05-18 20-24-27 ,4873.67,200,267.9,2.24,1
2020-05-18 20-24-28 ,4876.42,194.3,267.9,2.75,1
2020-05-18 20-24-29 ,4877.64,198.3,267.8,1.22,1
2020-05-18 20-24-30 ,4879.33,198.9,267.6,1.69,1
2020-05-18 20-24-31 ,4882.53,196.9,267.6,3.2,1
2020-05-18 20-24-32 ,4884.22,193.6,267.9,1.69,1
2020-05-18 20-24-33 ,4886.94,194.9,267.9,2.72,1
2020-05-18 20-24-34 ,4886.91,198.2,267.8,-0.03,1
2020-05-18 20-24-35 ,4888.51,197.2,267.6,1.6,1
2020-05-18 20-24-36 ,4890.19,198.2,267.8,1.68,1
2020-05-18 20-24-37 ,4892.45,193.7,267.9,2.26,1
2020-05-18 20-24-38 ,4894.46,192.5,267.8,2.01,1
2020-05-18 20-24-39 ,4897.57,196.6,267.5,3.11,1
2020-05-18 20-24-40 ,4899.06,195.3,267.6,1.49,1
2020-05-18 20-24-41 ,4901.28,198.4,267.7,2.22,1
2020-05-18 20-24-42 ,4903.7,195.2,267.6,2.42,1
2020-05-18 20-24-43 ,4904.24,196.5,267.6,0.54,1
2020-05-18 20-24-44 ,4905.59,199.6,267.5,1.35,1
2020-05-18 20-24-45 ,4908.52,193.9,267.2,2.93,1
2020-05-18 20-24-46 ,4910.5,194.7,267.4,1.98,1
2020-05-18 20-24-47 ,4911.21,190.3,267.3,0.71,1
2020-05-18 20-24-48 ,4911.92,191.8,267.3,0.71,1
2020-05-18 20-24-49 ,4913.32,201.7,267.2,1.4,1
2020-05-18 20-24-50 ,4915.88,194.3,267.7,2.56,1
2020-05-18 20-24-51 ,4916.22,195.9,267.6,0.34,1
2020-05-18 20-24-52 ,4918.28,191.3,267.4,2.06,1
2020-05-18 20-24-53 ,4919.13,195.8,267.3,0.85,1
2020-05-18 20-24-54 ,4920.89,194.6,267.4,1.76,1
2020-05-18 20-24-55 ,4922.94,192.8,267.5,2.05,1
2020-05-18 20-24-56 ,4924.55,192.5,267.1,1.61,1
2020-05-18 20-24-57 ,4927.2,194,267,2.65,1
2020-05-18 20-24-58 ,4928.59,198.9,266.9,1.39,1
2020-05-18 20-24-59 ,4930.25,196.6,266.7,1.66,1
2020-05-18 20-25-00 ,4932.47,194.6,266.8,2.22,1
2020-05-18 20-25-01 ,4933.33,193.3,267,0.86,1
2020-05-18 20-25-02 ,4934.15,191.5,267.1,0.82,1
2020-05-18 20-25-03 ,4936.52,195.6,266.6,2.37,1
2020-05-18 20-25-04 ,4939.41,195.9,266.6,2.89,1
2020-05-18 20-25-05 ,4942.45,199,266.7,3.04,1
2020-05-18 20-25-06 ,4945.17,193.5,266.9,2.72,1
2020-05-18 20-25-07 ,4945.27,192,267,0.1,1
2020-05-18 20-25-08 ,4948.08,196,266.5,2.81,1
2020-05-18 20-25-09 ,4951.42,192.1,266.7,3.34,1
2020-05-18 20-25-10 ,4953.33,194.4,266.6,1.91,1
2020-05-18 20-25-11 ,4955.54,193.1,266.5,2.21,1
2020-05-18 20-25-12 ,4955.13,194.6,266.5,-0.41,1
2020-05-18 20-25-13 ,4957.64,195.8,266.2,2.51,1
2020-05-18 20-25-14 ,4959.62,192,266.7,1.98,1
2020-05-18 20-25-15 ,4960.7,191.1,266.6,1.08,1
2020-05-18 20-25-16 ,4962.33,190.9,268.1,1.63,1
2020-05-18 20-25-17 ,4964.2,194.7,268.4,1.87,1
2020-05-18 20-25-18 ,4966.95,195.3,268.7,2.75,1
2020-05-18 20-25-19 ,4967.99,191.7,269,1.04,1
2020-05-18 20-25-20 ,4969.55,190.1,268.5,1.56,1
2020-05-18 20-25-21 ,4971.03,191.6,268.8,1.48,1
2020-05-18 20-25-22 ,4973.63,194.8,268.5,2.6,1
2020-05-18 20-25-23 ,4976.93,195.1,268.4,3.3,1
2020-05-18 20-25-24 ,4978.28,192.3,268.7,1.35,1
2020-05-18 20-25-25 ,4979.55,191.4,268.7,1.27,1
2020-05-18 20-25-26 ,4979.95,191.4,268.7,0.4,1
2020-05-18 20-25-27 ,4982.17,193.9,268.6,2.22,1
2020-05-18 20-25-28 ,4984.74,193.1,268.9,2.57,1
2020-05-18 20-25-29 ,4985.97,191.6,268.8,1.23,1
2020-05-18 20-25-30 ,4987.23,191.5,269,1.26,1
2020-05-18 20-25-31 ,4989.12,192.9,268.7,1.89,1
2020-05-18 20-25-32 ,4990.78,193.3,268.7,1.66,1
2020-05-18 20-25-33 ,4992.26,191.3,269.1,1.48,1
2020-05-18 20-25-34 ,4993.9,193.2,268.8,1.64,1
2020-05-18 20-25-35 ,4994.84,192,268.9,0.94,1
2020-05-18 20-25-36 ,4997.47,194.7,268.6,2.63,1
2020-05-18 20-25-37 ,4999.96,193.3,269,2.49,1
2020-05-18 20-25-38 ,5000.94,189.9,269.1,0.98,1
2020-05-18 20-25-39 ,5001.93,189.6,268.8,0.99,1
2020-05-18 20-25-40 ,5003.12,189,268.9,1.19,1
2020-05-18 20-25-41 ,5004.88,194,268.5,1.76,1
2020-05-18 20-25-42 ,5005.8,193.5,268.8,0.92,1
2020-05-18 20-25-43 ,5006.79,190,268.8,0.99,1
2020-05-18 20-25-44 ,5007.63,190.1,268.8,0.84,1
2020-05-18 20-25-45 ,5009.25,190.4,268.8,1.62,1
2020-05-18 20-25-46 ,5011.48,193.8,268.7,2.23,1
2020-05-18 20-25-47 ,5012.72,188.3,269,1.24,1
2020-05-18 20-25-48 ,5013.19,187.9,268.7,0.47,1
2020-05-18 20-25-49 ,5015.22,191.5,268.8,2.03,1
2020-05-18 20-25-50 ,5017.67,192.7,268.5,2.45,1
2020-05-18 20-25-51 ,5020.58,192.6,268.5,2.91,1
2020-05-18 20-25-52 ,5022.08,190.6,268.8,1.5,1
2020-05-18 20-25-53 ,5024.18,189.8,268.8,2.1,1
2020-05-18 20-25-54 ,5025.32,189.5,268.9,1.14,1
