id,position,grade
9533,34425.83,2.124173928007946
9534,34426.74,2.1293732347175123
9535,34430.32,2.1498276501244735
9536,34434.19,2.17193898744988
9537,34438.04,2.193936054298129
9538,34440.98,2.2107338144368116
9539,34443.0,2.2222751326273076
9540,34446.89,2.2445007404298294
9541,34450.86,2.2671834301408964
9542,34453.43,2.2818671864525886
9543,34455.43,2.2932942341659692
9544,34458.12,2.308663613340479
9545,34459.43,2.31614832959273
9546,34460.26,2.320890554393793
9547,34459.85,2.31854800961253
9548,34462.55,2.333974524025619
9549,34465.49,2.3507722841642598
9550,34469.42,2.3732264329210544
9551,34473.15,2.394537876906527
9552,34475.17,2.406079195097023
9553,34480.99,2.439331903942959
9554,34484.96,2.462014593654026
9555,34489.54,2.488182532917677
9556,34493.87,2.5129220912171557
9557,34498.35,2.538518678095105
9558,34504.18,2.571828522179619
9559,34509.2,2.600510411940186
9560,34513.66,2.625992728341061
9561,34518.74,2.655017429533016
9562,34524.43,2.6875273802775967
9563,34530.14,2.720151601499293
9564,34536.86,2.7585464818162584
9565,34543.52,2.796598550701794
9566,34551.38,2.8415068482153822
9567,34559.64,2.8887005552716554
9568,34569.89,2.9472641748027306
9569,34579.12,3.0
9570,34589.26,3.0
9571,34599.71,3.0
9572,34607.99,3.0
9573,34616.8,3.0
9574,34625.66,3.0
9575,34634.75,3.0
9576,34643.84,3.0
9577,34652.7,3.0
9578,34660.42,3.0
9579,34666.99,3.0
9580,34674.43,3.0
9581,34680.33,3.0
9582,34688.2,3.0
9583,34693.25,3.0
9584,34700.75,3.0
9585,34707.84,3.0
9586,34714.86,3.0
9587,34721.19,3.0
9588,34727.1,3.0
9589,34734.42,3.0
9590,34739.8,3.0
9591,34746.19,3.0
9592,34751.67,3.0
9593,34756.61,3.0
9594,34761.74,3.0
9595,34767.57,3.0
9596,34773.64,3.0
9597,34779.09,3.0
9598,34782.83,3.0
9599,34787.23,3.0
9600,34793.47,3.0
9601,34798.99,3.0
9602,34803.29,3.0
9603,34806.68,3.0
9604,34810.8,3.0
9605,34815.78,3.0
9606,34820.52,3.0
9607,34823.87,3.0
9608,34828.6,3.0
9609,34832.8,3.0
9610,34837.34,3.0
9611,34841.13,3.0
9612,34844.73,3.0
9613,34848.3,3.0
9614,34853.21,3.0
9615,34856.49,3.0
9616,34858.83,3.0
9617,34862.57,3.0
9618,34866.29,3.0
9619,34870.17,3.0
9620,34873.63,3.0
9621,34876.62,3.0
9622,34880.33,3.0
9623,34884.21,3.0
9624,34887.56,3.0
9625,34891.27,3.0
9626,34894.62,3.0
9627,34899.07,3.0
9628,34902.77,3.0
9629,34905.84,3.0
9630,34907.44,3.0
9631,34910.98,3.0
9632,34914.95,3.0
9633,34917.98,3.0
9634,34920.94,3.0
9635,34923.76,3.0
9636,34926.46,3.0
9637,34930.42,3.0
9638,34933.39,3.0
9639,34936.49,3.0
9640,34938.83,3.0
9641,34941.79,3.0
9642,34945.05,3.0
9643,34948.56,3.0
9644,34950.52,3.0
9645,34952.83,3.0
9646,34956.38,3.0
9647,34959.78,3.0
9648,34962.8,3.0
9649,34964.58,3.0
9650,34968.12,3.0
9651,34971.69,3.0
9652,34973.92,3.0
9653,34976.63,3.0
9654,34980.51,3.0
9655,34983.03,3.0
9656,34986.6,3.0
9657,34988.32,3.0
9658,34990.39,3.0
9659,34993.15,3.0
9660,34996.37,3.0
9661,34998.27,3.0
9662,35001.06,3.0
9663,35002.41,3.0
9664,35006.13,3.0
9665,35009.02,3.0
9666,35010.56,3.0
9667,35012.68,3.0
9668,35015.79,3.0
9669,35018.19,3.0
9670,35021.21,3.0
9671,35023.3,3.0
9672,35024.95,3.0
9673,35026.86,3.0
9674,35030.02,3.0
9675,35031.95,3.0
9676,35034.74,3.0
9677,35038.52,3.0
9678,35043.04,3.0
9679,35045.26,3.0
9680,35047.55,3.0
9681,35049.38,3.0
9682,35052.38,3.0
9683,35055.99,3.0
9684,35057.19,3.0
9685,35059.56,3.0
9686,35062.92,3.0
9687,35066.18,3.0
9688,35068.21,3.0
9689,35070.8,3.0
9690,35073.15,3.0
9691,35076.44,3.0
9692,35079.91,3.0
9693,35082.54,3.0
9694,35083.98,3.0
9695,35085.66,3.0
9696,35087.59,3.0
9697,35089.65,3.0
9698,35089.83,3.0
9699,35091.94,3.0
9700,35094.94,3.0
9701,35097.15,3.0
9702,35098.72,3.0
9703,35102.29,3.0
9704,35104.5,3.0
9705,35108.24,3.0
9706,35109.62,3.0
9707,35113.07,3.0
9708,35114.44,3.0
9709,35117.57,3.0
9710,35120.69,3.0
9711,35121.51,3.0
9712,35124.56,3.0
9713,35127.11,3.0
9714,35130.49,3.0
9715,35133.02,3.0
9716,35134.75,3.0
9717,35138.09,3.0
9718,35141.96,3.0
9719,35144.78,3.0
9720,35146.98,3.0
9721,35149.65,3.0
9722,35153.09,3.0
9723,35156.55,3.0
9724,35157.78,3.0
9725,35160.99,3.0
9726,35163.26,3.0
9727,35166.41,3.0
9728,35167.49,3.0
9729,35167.85,3.0
9730,35169.91,3.0
9731,35175.21,3.0
9732,35177.63,3.0
9733,35178.61,3.0
9734,35181.86,3.0
9735,35184.83,3.0
9736,35188.28,3.0
9737,35190.09,3.0
9738,35191.17,3.0
9739,35194.38,3.0
9740,35197.86,3.0
9741,35200.68,3.0
9742,35203.21,3.0
9743,35204.6,3.0
9744,35209.12,3.0
9745,35212.43,3.0
9746,35214.8,3.0
9747,35215.82,3.0
9748,35235.44,3.0
9749,35263.54,3.0
9750,35299.46,3.0
9751,35336.76,3.0
9752,35369.34,3.0
9753,35387.69,3.0
9754,35396.35,3.0
9755,35404.8,3.0
9756,35421.72,3.0
9757,35434.11,3.0
9758,35446.83,3.0
9759,35453.13,3.0
9760,35456.1,3.0
9761,35457.49,3.0
9762,35460.22,3.0
9763,35461.29,3.0
9764,35463.11,3.0
9765,35467.94,3.0
9766,35468.52,3.0
9767,35472.43,3.0
9768,35475.21,3.0
9769,35476.38,3.0
9770,35480.94,3.0
9771,35482.79,3.0
9772,35487.64,3.0
9773,35491.39,3.0
9774,35493.61,3.0
9775,35494.64,3.0
9776,35496.29,3.0
9777,35501.85,3.0
9778,35504.82,3.0
9779,35508.63,3.0
9780,35510.38,3.0
9781,35513.88,3.0
9782,35516.66,3.0
9783,35518.83,3.0
9784,35520.07,3.0
9785,35522.23,3.0
9786,35524.87,3.0
9787,35529.13,3.0
9788,35532.89,3.0
9789,35534.52,3.0
9790,35536.97,3.0
9791,35540.19,3.0
9792,35541.76,3.0
9793,35543.94,3.0
9794,35547.03,3.0
9795,35550.27,3.0
9796,35553.05,3.0
9797,35555.6,3.0
9798,35559.85,3.0
9799,35563.9,3.0
9800,35569.42,3.0
9801,35572.94,3.0
9802,35576.18,3.0
9803,35579.24,3.0
9804,35582.21,3.0
9805,35585.55,3.0
9806,35586.72,3.0
9807,35589.8,3.0
9808,35593.31,3.0
9809,35597.69,3.0
9810,35600.75,3.0
9811,35602.12,3.0
9812,35605.08,3.0
9813,35609.17,3.0
9814,35611.86,3.0
9815,35613.27,3.0
9816,35616.13,3.0
9817,35618.91,3.0
9818,35622.29,3.0
9819,35625.05,3.0
9820,35627.19,3.0
9821,35629.17,3.0
9822,35633.31,3.0
9823,35637.07,3.0
9824,35638.99,3.0
9825,35642.55,3.0
9826,35646.49,3.0
9827,35649.56,3.0
9828,35652.15,3.0
9829,35655.4,3.0
9830,35658.14,3.0
9831,35661.31,3.0
9832,35664.1,3.0
9833,35667.65,3.0
9834,35670.61,3.0
9835,35673.45,3.0
9836,35677.96,3.0
9837,35681.25,3.0
9838,35684.92,3.0
9839,35689.68,3.0
9840,35693.42,3.0
9841,35696.13,3.0
9842,35698.2,3.0
9843,35703.14,3.0
9844,35706.17,3.0
9845,35708.13,3.0
9846,35708.07,3.0
9847,35711.57,3.0
9848,35715.98,3.0
9849,35720.07,3.0
9850,35721.81,3.0
9851,35725.63,3.0
9852,35728.83,3.0
9853,35732.43,3.0
9854,35735.33,3.0
9855,35738.23,3.0
9856,35740.85,3.0
9857,35743.99,3.0
9858,35747.69,3.0
9859,35750.41,3.0
9860,35753.79,3.0
9861,35755.55,3.0
9862,35758.86,3.0
9863,35762.46,3.0
9864,35765.74,3.0
9865,35767.08,3.0
9866,35770.4,3.0
9867,35774.33,3.0
9868,35778.06,3.0
9869,35778.82,3.0
9870,35781.81,3.0
9871,35785.4,3.0
9872,35787.95,3.0
9873,35791.23,3.0
9874,35794.3,3.0
9875,35797.18,3.0
9876,35800.58,3.0
9877,35803.03,3.0
9878,35806.22,3.0
9879,35810.6,3.0
9880,35814.88,3.0
9881,35818.41,3.0
9882,35820.91,3.0
9883,35823.96,3.0
9884,35826.89,3.0
9885,35830.93,3.0
9886,35832.26,3.0
9887,35835.0,3.0
9888,35838.49,3.0
9889,35841.42,3.0
9890,35844.55,3.0
9891,35848.94,3.0
9892,35852.83,3.0
9893,35855.51,3.0
9894,35858.98,3.0
9895,35861.46,3.0
9896,35865.13,3.0
9897,35868.22,3.0
9898,35872.51,3.0
9899,35873.8,3.0
9900,35876.24,3.0
9901,35880.54,3.0
9902,35884.4,3.0
9903,35888.43,3.0
9904,35891.88,3.0
9905,35896.04,3.0
9906,35899.28,3.0
9907,35902.33,3.0
9908,35905.98,3.0
9909,35908.85,3.0
9910,35913.97,3.0
9911,35917.22,3.0
9912,35920.21,3.0
9913,35923.23,3.0
9914,35926.63,3.0
9915,35930.91,3.0
9916,35935.19,3.0
9917,35939.04,3.0
9918,35942.78,3.0
9919,35950.15,3.0
9920,35953.8,3.0
9921,35958.85,3.0
9922,35961.1,3.0
9923,35964.37,3.0
9924,35970.41,3.0
9925,35974.54,3.0
9926,35976.96,3.0
9927,35982.02,3.0
9928,35987.02,3.0
9929,35992.47,3.0
9930,35995.59,3.0
9931,36000.38,3.0
9932,36006.13,3.0
9933,36011.26,3.0
9934,36016.02,3.0
9935,36020.87,3.0
9936,36025.94,3.0
9937,36031.05,3.0
9938,36037.19,3.0
9939,36041.03,3.0
9940,36045.78,3.0
9941,36049.86,3.0
9942,36055.66,3.0
9943,36060.82,3.0
9944,36065.64,3.0
9945,36070.4,3.0
9946,36076.49,3.0
9947,36081.86,3.0
9948,36086.85,3.0
9949,36091.62,3.0
9950,36097.66,3.0
9951,36103.04,3.0
9952,36108.74,3.0
9953,36115.42,3.0
9954,36121.44,3.0
9955,36128.84,3.0
9956,36136.07,3.0
9957,36143.21,3.0
9958,36150.85,3.0
9959,36157.75,3.0
9960,36164.27,3.0
9961,36172.64,3.0
9962,36179.09,3.0
9963,36186.57,3.0
9964,36193.44,3.0
9965,36200.89,3.0
9966,36207.98,3.0
9967,36215.53,3.0
9968,36223.36,3.0
9969,36231.12,3.0
9970,36239.95,3.0
9971,36248.55,3.0
9972,36258.35,3.0
9973,36265.84,3.0
9974,36275.34,3.0
9975,36284.67,3.0
9976,36293.91,3.0
9977,36301.38,3.0
9978,36309.53,3.0
9979,36318.43,3.0
9980,36328.1,3.0
9981,36338.17,3.0
9982,36348.4,3.0
9983,36359.42,3.0
9984,36371.33,3.0
9985,36382.31,3.0
9986,36394.41,3.0
9987,36404.57,3.0
9988,36415.87,3.0289282643812014
9989,36425.6,3.0538372920297765
9990,36436.18,3.0809223395654475
9991,36445.7,3.1052937623007457
9992,36452.75,3.1233419272465426
9993,36461.35,3.145358128457005
9994,36468.32,3.1632014915310718
9995,36476.77,3.1848336892320455
9996,36484.66,3.205032273830967
9997,36490.06,3.218856400172408
9998,36498.08,3.239387787812876
9999,36504.99,3.257077549483136
10000,36511.8,3.2745113088137625
10001,36519.1,3.2931994796086816
10002,36525.77,3.3102748356637712
10003,36530.01,3.3211293348652235
10004,36534.28,3.3320606347685517
10005,36539.1,3.344399947539998
10006,36544.56,3.3583776752852454
10007,36548.71,3.3690017723809973
10008,36554.49,3.383798707613145
10009,36560.07,3.3980836381659865
10010,36565.12,3.4110117563186515
10011,36569.11,3.4212262496709442
10012,36575.83,3.4384296068958693
10013,36580.44,3.4502313147540393
10014,36585.51,3.4632106333746275
10015,36592.57,3.481284398554376
10016,36596.69,3.4918316949482344
10017,36601.82,3.5049646149726104
10018,36606.25,3.5163055186193977
10019,36612.18,3.5314864573610336
10020,36619.25,3.549585822774753
10021,36625.13,3.5646387603465537
10022,36632.45,3.5833781316094147
10023,36639.15,3.600530288366417
10024,36647.61,3.622188086301362
10025,36655.1,3.641362661541635
10026,36663.05,3.661714847544344
10027,36669.15,3.677330990263392
10028,36676.03,3.694943951231758
10029,36681.44,3.708793677807188
10030,36688.81,3.7276610502398664
10031,36694.17,3.741382775645461
10032,36699.14,3.754106091926396
10033,36705.17,3.769543033007685
10034,36712.04,3.787130393742099
10035,36718.15,3.802772136695118
10036,36724.99,3.820282696727619
10037,36732.76,3.840174078518946
10038,36739.04,3.8562510254493763
10039,36747.76,3.8785744294674336
10040,36752.03,3.8895057293707613
10041,36757.81,3.904302664602909
10042,36763.29,3.9183315928160978
10043,36769.0,3.9329493264104864
10044,36774.23,3.946338248774534
10045,36777.97,3.955912736277685
10046,36784.88,3.973602497947945
10047,36790.12,3.9870170205459634
10048,36796.11,3.9976484393086125
10049,36800.8,3.9856419295787124
10050,36807.06,3.9696161831162238
10051,36813.73,3.9525408270611155
10052,36820.07,3.9363102787268973
10053,36825.97,3.921206140687155
10054,36832.43,3.904668389545342
10055,36839.23,3.887260230448687
10056,36844.76,3.873103301065681
10057,36851.85,3.854952735184038
10058,36858.02,3.839157390827231
10059,36864.77,3.821877232900412
10060,36871.36,3.8050066787170334
10061,36877.7,3.788776130382815
10062,36884.41,3.771598373391842
10063,36892.0,3.7521677958119164
10064,36899.12,3.733940429228361
10065,36905.99,3.7163530684939654
10066,36913.03,3.69833050378214
10067,36919.66,3.6813575486628967
10068,36926.76,3.6631813825472825
10069,36933.89,3.644928415729775
10070,36941.83,3.6246018299610365
10071,36949.84,3.6040960425545574
10072,36957.88,3.583513454446166
10073,36966.02,3.5626748639981214
10074,36975.4,3.538661844538322
10075,36982.75,3.519845672573567
10076,36990.39,3.5002870938238058
10077,36999.69,3.476478876235736
10078,37008.77,3.4532338637949325
10079,37017.72,3.430321654395657
10080,37024.73,3.4123758903857255
10081,37030.46,3.3977069563234137
10082,37038.16,3.3779947761698454
10083,37045.42,3.359409006310791
10084,37050.73,3.345815282075014
10085,37054.77,3.335472787552904
10086,37055.88,3.3326311615827144
10087,37056.6,3.3307879447371844
10088,37059.79,3.322621470102133
10089,37060.29,3.3213414584038503
10090,37062.86,3.314762198274677
10091,37069.38,3.2980708457290757
10092,37076.07,3.2809442892060448
10093,37083.72,3.261360110222312
10094,37090.31,3.2444895560389524
10095,37097.5,3.2260829878176382
10096,37107.37,3.2008155568935264
10097,37114.29,3.1831001949892954
10098,37119.86,3.1688408646704245
10099,37125.8,3.1536343256948176
10100,37133.98,3.1326933343109085
10101,37142.19,3.1116755422251052
10102,37149.88,3.0919889623055266
10103,37156.65,3.0746576039107656
10104,37164.6,3.0543054179080746
10105,37175.08,3.0274763727120564
10106,37184.94,3.002234542021916
10107,37192.8,2.9821127581249067
10108,37201.01,2.9610949660391035
10109,37208.86,2.9409987823760657
10110,37217.58,2.9186753783580084
10111,37224.83,2.900115208732906
10112,37230.95,2.884447865545935
10113,37240.2,2.8607676491277014
10114,37249.74,2.8363450259244614
10115,37259.89,2.810360788449314
10116,37270.62,2.782891737404155
10117,37280.77,2.756907499929026
10118,37291.07,2.7305392589443906
10119,37300.53,2.70632143761288
10120,37308.79,2.6851756443572414
10121,37316.89,2.664439454845062
10122,37325.87,2.6414504447438922
10123,37334.66,2.6189478390880767
10124,37342.92,2.597802045832456
10125,37349.19,2.581750699135978
10126,37357.69,2.5599905002651684
10127,37366.97,2.5362334831450406
10128,37375.86,2.513474875149572
10129,37385.57,2.48861704796892
10130,37394.13,2.4667032476943223
10131,37404.85,2.4392597968831335
10132,37414.47,2.4146323718081635
10133,37423.67,2.3910801565597652
10134,37435.07,2.361895889838911
10135,37445.7,2.3346828411334233
10136,37456.4,2.3072905907901577
10137,37467.84,2.2780039231334572
10138,37478.06,2.2518404840205513
10139,37486.98,2.22900507532317
10140,37497.93,2.2009728191307816
10141,37508.71,2.173375766915805
10142,37518.08,2.1493883476899764
10143,37527.39,2.1255545298679546
10144,37537.83,2.0988278856078013
10145,37549.75,2.0683124067207412
10146,37559.93,2.0422513685437003
10147,37570.13,2.016139129898736
10148,37578.97,1.9935085229069012
10149,37586.62,1.9739243434218094
10150,37596.22,1.9493481181856245
10151,37602.05,1.9344231814015593
10152,37609.07,1.9164518166976046
10153,37616.92,1.8963556325200996
10154,37624.46,1.8770530556158407
10155,37631.82,1.8582112829347612
10156,37637.4,1.843926352016222
10157,37643.49,1.8283358091320236
10158,37649.78,1.8122332615553933
10159,37657.42,1.792674682304928
10160,37662.02,1.7808985743792578
10161,37666.25,1.770069675134554
10162,37670.62,1.7588823726051572
10163,37676.66,1.7434198308940527
10164,37679.99,1.7348949527652637
10165,37682.68,1.7280084896522008
10166,37687.33,1.7161043805534182
10167,37690.87,1.7070418974975712
10168,37695.18,1.6960081963759133
10169,37698.39,1.6877905210625648
10170,37701.86,1.6789072396490643
10171,37704.81,1.671355170435868
10172,37709.66,1.6589390566446536
10173,37713.13,1.6500557752311718
10174,37715.38,1.64429572244144
10175,37718.71,1.6357708443126326
10176,37722.32,1.6265291596144391
10177,37725.34,1.6187978887588963
10178,37727.5,1.6132682380807448
10179,37730.0,1.6068681794254873
10180,37734.23,1.5960392801807834
10181,37737.68,1.5872071992365355
10182,37739.98,1.581319145273691
10183,37743.19,1.5731014699603427
10184,37746.64,1.5642693890160948
10185,37750.4,1.5546437007985823
10186,37753.68,1.5462468238428875
10187,37756.7,1.5385155529873447
10188,37758.62,1.5336003079400926
10189,37760.96,1.5276098530387805
10190,37764.3,1.5190593746753467
10191,37766.22,1.5141441296281135
10192,37769.19,1.5065408599456647
10193,37771.98,1.499398394486395
10194,37773.69,1.495020754366201
10195,37777.28,1.48583027013726
10196,37780.03,1.478790205616477
10197,37782.71,1.4719293427380402
10198,37785.81,1.4639932700055245
10199,37788.84,1.4562363989153555
10200,37791.12,1.450399545421745
10201,37792.91,1.4458171034245784
10202,37795.38,1.4394938454731996
10203,37797.39,1.4343481983143673
10204,37799.98,1.427717737547511
10205,37801.15,1.4247225100968548
10206,37804.4,1.41640243384502
10207,37808.01,1.4071607491468268
10208,37809.8,1.40257830714966
10209,37812.75,1.3950262379364637
10210,37814.88,1.389573387962191
10211,37818.89,1.3793076938791526
10212,37821.47,1.3727028333469224
10213,37824.82,1.3641267547488811
10214,37826.51,1.359800315097921
10215,37829.08,1.3532210548003172
10216,37831.29,1.3475634029490717
10217,37833.31,1.3423921555556317
10218,37836.08,1.335300890565596
10219,37838.06,1.3302320441106426
10220,37841.44,1.3215791648087225
10221,37843.85,1.3154095082650639
10222,37845.8,1.310417462513952
10223,37847.22,1.3067822291977702
10224,37850.46,1.2984877531805616
10225,37855.65,1.285201231412241
10226,37859.67,1.274909937094595
10227,37862.13,1.268612279377824
10228,37864.72,1.2619818186109675
10229,37867.03,1.2560681644135157
10230,37870.22,1.247901689569401
10231,37872.47,1.2421416367796692
10232,37872.41,1.2422952381873895
10233,37873.88,1.2385320036981136
10234,37876.06,1.2329511525507284
10235,37878.43,1.2268838969455376
10236,37880.88,1.2206118394633927
10237,37883.75,1.2132645721271502
10238,37888.44,1.2012580620898812
10239,37891.08,1.1944996001499308
10240,37894.2,1.1865123269481814
10241,37896.85,1.1797282647736047
10242,37899.98,1.1717153913372103
10243,37904.19,1.160937692561759
10244,37907.01,1.1537184263986293
10245,37909.27,1.14793277337429
10246,37913.42,1.1373086760065587
10247,37916.95,1.128271793185338
10248,37921.87,1.1156764777517771
10249,37926.91,1.1027739595027757
10250,37929.75,1.0955034928704122
10251,37933.06,1.087029815210857
10252,37935.77,1.0800921516285602
10253,37940.6,1.067727238306598
10254,37943.36,1.0606615735511886
10255,37945.87,1.054235914661305
10256,37949.1,1.0459670388787226
10257,37951.5,1.0398229825696716
10258,37954.28,1.0327061173450283
10259,37957.58,1.024258039920081
10260,37961.05,1.0153747585065807
10261,37963.07,1.0102035111131407
10262,37966.41,1.001653032749707
10263,37969.16,1.0
10264,37971.7,1.0
10265,37976.07,1.0
10266,37977.64,1.0
10267,37980.75,1.0
10268,37982.84,1.0
10269,37986.02,1.0
10270,37988.07,1.0
10271,37989.69,1.0
10272,37992.89,1.0
10273,37995.42,1.0
10274,37998.68,1.0
10275,38001.86,1.0
10276,38005.43,1.0
10277,38007.91,1.0
10278,38011.37,1.0
10279,38014.59,1.0
10280,38017.53,1.0
10281,38020.84,1.0
10282,38024.15,1.0
10283,38027.91,1.0
10284,38030.42,1.0
10285,38032.49,1.0
10286,38035.22,1.0
10287,38038.74,1.0
10288,38041.88,1.0
10289,38045.94,1.0
10290,38049.56,1.0
10291,38052.37,1.0
10292,38054.06,1.0
10293,38055.81,1.0
10294,38059.73,1.0
10295,38062.33,1.0
10296,38065.88,1.0
10297,38067.88,1.0
10298,38070.28,1.0
10299,38072.83,1.0
10300,38077.11,1.0
10301,38080.04,1.0
10302,38082.87,1.0
10303,38085.78,1.0
10304,38089.74,1.0
10305,38093.22,1.0
10306,38097.07,1.0
10307,38100.49,1.0
10308,38104.09,1.0
10309,38108.57,1.0
10310,38112.52,1.0
10311,38115.84,1.0
10312,38120.49,1.0
10313,38124.1,1.0
10314,38127.99,1.0
10315,38132.8,1.0
10316,38136.33,1.0
10317,38140.44,1.0
10318,38144.57,1.0
10319,38147.34,1.0
10320,38151.12,1.0
10321,38154.47,1.0
10322,38157.04,1.0
10323,38161.61,1.0
10324,38163.48,1.0
10325,38166.31,1.0
10326,38167.9,1.0
10327,38171.58,1.0
10328,38174.22,1.0
10329,38176.52,1.0
10330,38180.01,1.0
10331,38184.25,1.0
10332,38186.29,1.0
10333,38187.48,1.0
10334,38190.09,1.0
10335,38192.31,1.0
10336,38195.67,1.0
10337,38196.77,1.0
10338,38199.72,1.0
10339,38202.11,1.0
10340,38204.04,1.0
10341,38207.25,1.0
10342,38208.07,1.0
10343,38210.35,1.0
10344,38214.64,1.0
10345,38216.74,1.0
10346,38219.29,1.0
10347,38221.24,1.0
10348,38223.37,1.0
10349,38226.27,1.0
10350,38228.46,1.0
10351,38230.44,1.0
10352,38232.93,1.0
10353,38235.93,1.0
10354,38238.21,1.0
10355,38240.87,1.0
10356,38243.43,1.0
10357,38246.88,1.0
10358,38249.61,1.0
10359,38252.92,1.0
10360,38255.73,1.0
10361,38259.21,1.0
10362,38261.56,1.0
10363,38263.26,1.0
10364,38265.62,1.0
10365,38268.86,1.0
10366,38272.31,1.0
10367,38273.45,1.0
10368,38277.24,1.0
10369,38279.24,1.0
10370,38282.63,1.0
10371,38285.33,1.0
10372,38288.13,1.0
10373,38290.5,1.0
10374,38293.98,1.0
10375,38296.51,1.0
10376,38298.02,1.0
10377,38300.87,1.0
10378,38302.42,1.0
10379,38306.39,1.0
10380,38307.83,1.0
10381,38310.33,1.0
10382,38311.81,1.0
10383,38316.4,1.0
10384,38319.15,1.0
10385,38321.14,1.0
10386,38324.96,1.0
10387,38326.71,1.0
10388,38328.61,1.0
10389,38330.77,1.0
10390,38332.63,1.0
10391,38333.28,1.0
10392,38336.68,1.0
10393,38338.91,1.0
10394,38341.21,1.0
10395,38344.25,1.0
10396,38345.58,1.0
10397,38350.17,1.0
10398,38353.32,1.0
10399,38354.77,1.0
10400,38356.44,1.0
10401,38359.33,1.0
10402,38362.27,1.0
10403,38362.94,1.0
10404,38365.22,1.0
10405,38368.32,1.0
10406,38370.0,1.0
10407,38371.8,1.0
10408,38374.42,1.0
10409,38377.34,1.0
10410,38378.94,1.0
10411,38381.73,1.0
10412,38383.06,1.0
10413,38385.28,1.0
10414,38387.01,1.0
10415,38390.56,1.0
10416,38393.2,1.0
10417,38394.35,1.0
10418,38396.46,1.0
10419,38399.4,1.0
10420,38401.33,1.0
10421,38404.46,1.0
10422,38406.28,1.0
10423,38408.47,1.0
10424,38412.25,1.0
10425,38414.87,1.0
10426,38416.51,1.0
10427,38418.52,1.0
10428,38420.14,1.0
10429,38424.11,1.0
10430,38427.22,1.0
10431,38427.06,1.0
10432,38429.04,1.0
10433,38431.21,1.0
10434,38432.55,1.0
10435,38436.27,1.0
10436,38438.87,1.0
10437,38442.7,1.0
10438,38444.79,1.0
10439,38444.87,1.0
10440,38448.06,1.0
10441,38450.17,1.0
10442,38452.63,1.0
10443,38453.58,1.0
10444,38454.75,1.0
10445,38456.55,1.0
10446,38459.68,1.0
10447,38462.18,1.0
10448,38463.75,1.0
10449,38466.37,1.0
10450,38468.5,1.0
10451,38471.24,1.0
10452,38473.23,1.0
10453,38475.54,1.0
10454,38478.89,1.0
10455,38481.52,1.0
10456,38484.4,1.0
10457,38485.72,1.0
10458,38487.19,1.0
10459,38489.88,1.0
10460,38493.67,1.0
10461,38495.24,1.0
10462,38497.44,1.0
10463,38500.18,1.0
10464,38503.53,1.0
10465,38506.03,1.0
10466,38507.45,1.0
10467,38510.23,1.0
10468,38513.94,1.0
10469,38516.14,1.0
10470,38517.72,1.0
10471,38519.84,1.0
10472,38522.55,1.0
10473,38525.81,1.0
10474,38528.66,1.0
10475,38531.13,1.0
10476,38534.24,1.0
10477,38537.32,1.0
10478,38540.46,1.0
10479,38542.64,1.0
10480,38544.88,1.0
10481,38546.97,1.0
10482,38548.7,1.0
10483,38550.54,1.0
10484,38551.74,1.0
10485,38554.49,1.0
10486,38557.09,1.0
